product_id,ASIN,product_name,category,subcategory,brand,base_price,prime_price,rating,review_count,stock_level,prime_eligible,amazon_choice,best_seller,fulfilled_by_amazon,streaming_quality,included_with_prime,warranty_months,alexa_compatible,perishable,whole_foods_product
B40754379,A82379358,Davis-Klein Worry Y886,Amazon Basics,Home Essentials,Davis-Klein,123.27,123.27,3.8,6319,399,True,False,False,False,,,,,,
B12184353,A99883860,Amazon Basics Police F890,Amazon Basics,Electronics,Amazon Basics,34.87,31.38,4.0,6206,474,True,False,False,False,,,,,,
B13850963,A65600739,Amazon Essentials Course P334,Books & Kindle,Audiobooks,Amazon Essentials,19.52,19.52,3.6,6846,776,True,False,False,True,,,,,,
B27691469,A43107525,Stephens-Hubbard Deal Q507,Prime Video,TV Shows,Stephens-Hubbard,14.54,13.09,4.0,5387,970,True,False,False,False,4K,True,,,,
B38549246,A78902471,Amazon Basics Rule P453,Prime Video,Kids,Amazon Basics,6.91,6.91,4.5,8680,9,True,False,False,True,HD,False,,,,
B99137743,A53715383,Amazon Essentials Reach F532,Prime Video,Kids,Amazon Essentials,21.32,21.32,3.9,7308,545,True,False,False,False,HD,True,,,,
B78645706,A26555037,Holder Poor Q266,Amazon Fresh,Meat & Seafood,Holder,48.19,48.19,5.0,8723,795,False,False,False,True,,,,,True,False
B26266937,A37453170,George-Neal Spring K232,Prime Video,Prime Originals,George-Neal,18.06,18.06,4.3,42,555,True,False,False,False,HD,False,,,,
B44226128,A86657735,Amazon Basics Leave F955,Books & Kindle,Prime Reading,Amazon Basics,80.99,80.99,4.9,9123,888,True,False,False,False,,,,,,
B48171126,A20575051,Floyd-Jones While Q413,Books & Kindle,Audiobooks,Floyd-Jones,45.51,45.51,4.4,3790,869,True,False,False,True,,,,,,
B84862210,A20853980,Amazon Basics Adult I933,Prime Video,Prime Originals,Amazon Basics,10.76,10.76,3.8,2982,17,True,False,False,True,SD,True,,,,
B95567760,A11695089,Amazon Basics Last E246,Home & Kitchen,Furniture,Amazon Basics,544.32,544.32,4.1,762,662,True,False,False,True,,,,,,
B78478468,A93744101,Amazon Essentials Matter W768,Electronics,Phones & Accessories,Amazon Essentials,921.53,829.38,4.5,2848,222,True,False,False,True,,,24.0,True,,
B36482342,A65285606,Amazon Basics Everybody H956,Books & Kindle,Textbooks,Amazon Basics,80.24,72.22,4.0,2329,330,True,False,False,False,,,,,,
B53634704,A83339163,Amazon Essentials Number R899,Electronics,Computers,Amazon Essentials,555.64,555.64,3.8,9389,821,True,False,False,True,,,12.0,True,,
B40004873,A49688533,Mejia Community K831,Electronics,Gaming,Mejia,1053.28,1053.28,3.9,4504,867,True,False,False,True,,,24.0,False,,
B29393064,A51292823,Wilson Pull P408,Electronics,Amazon Devices,Wilson,1765.32,1588.79,4.8,2535,678,True,False,False,False,,,36.0,False,,
B36580804,A75375474,Amazon Basics Sense Q216,Amazon Fresh,Whole Foods,Amazon Basics,176.51,176.51,4.4,5345,746,True,False,False,False,,,,,False,False
B60875498,A48848925,Robbins-Walton Resource G585,Amazon Basics,Fitness,Robbins-Walton,102.73,92.46,4.4,4534,863,False,False,False,False,,,,,,
B88916049,A54950206,"Evans, War X365",Prime Video,Documentary,"Evans,",17.58,17.58,4.7,7887,643,True,False,False,False,SD,False,,,,
B88667862,A14346792,Amazon Essentials Full N419,Fashion,Shoes,Amazon Essentials,263.08,263.08,4.4,5107,996,True,False,False,True,,,,,,
B51719831,A86496607,Amazon Essentials I Z874,Amazon Basics,Electronics,Amazon Essentials,46.73,42.06,4.9,8527,554,True,False,False,False,,,,,,
B50898328,A63964401,Cowan-Lewis Movement B625,Electronics,Phones & Accessories,Cowan-Lewis,869.81,869.81,4.6,4406,28,False,False,False,True,,,12.0,False,,
B99448054,A84414377,Jackson-Johnson Yeah O985,Electronics,Amazon Devices,Jackson-Johnson,253.96,228.56,4.7,3902,762,True,False,False,True,,,24.0,False,,
B26130762,A60998724,Amazon Essentials Live F872,Prime Video,Prime Originals,Amazon Essentials,26.41,26.41,3.5,9852,273,True,False,False,True,HD,True,,,,
B53899006,A21800114,Amazon Essentials Body I195,Amazon Fresh,Fresh Produce,Amazon Essentials,134.93,134.93,4.3,2352,98,True,False,False,True,,,,,True,False
B92010661,A92951905,Amazon Basics Recent H941,Home & Kitchen,Furniture,Amazon Basics,525.72,525.72,3.9,5530,590,True,False,False,True,,,,,,
B37189754,A53149041,Amazon Essentials Environmental L482,Fashion,Luxury Stores,Amazon Essentials,354.02,354.02,3.8,1701,514,True,False,False,False,,,,,,
B37710982,A72399391,Amazon Basics Low Z577,Fashion,Athletic Wear,Amazon Basics,305.02,274.52,4.5,3008,712,True,False,False,True,,,,,,
B56359988,A81175888,Amazon Essentials Sometimes F256,Amazon Basics,Electronics,Amazon Essentials,102.51,102.51,4.8,688,321,False,False,False,True,,,,,,
B93048173,A73457555,Amazon Basics Affect J569,Fashion,Shoes,Amazon Basics,219.53,219.53,3.5,7733,930,True,False,False,True,,,,,,
B46696528,A97892303,Amazon Basics Oil Q326,Fashion,Amazon Fashion,Amazon Basics,42.72,38.45,4.6,9732,743,True,False,False,False,,,,,,
B82881934,A99865928,Amazon Basics Result J782,Electronics,Smart Home,Amazon Basics,347.93,347.93,4.0,5487,423,True,False,False,True,,,12.0,True,,
B83242535,A59462104,Amazon Essentials Animal F752,Amazon Fresh,Fresh Produce,Amazon Essentials,96.91,87.22,3.6,740,95,True,False,False,False,,,,,True,False
B86787660,A82049406,Ward Among F203,Prime Video,Movies,Ward,25.22,25.22,4.0,2943,139,True,False,False,True,HD,False,,,,
B19315592,A43214906,Amazon Basics Medical Y501,Prime Video,Prime Originals,Amazon Basics,22.62,22.62,4.8,9456,327,True,False,False,True,HD,True,,,,
B63869552,A62153820,Amazon Basics Fast A500,Books & Kindle,Kindle eBooks,Amazon Basics,1.51,1.51,3.5,7406,672,False,False,False,True,,,,,,
B30061060,A10251383,Amazon Essentials Off A788,Fashion,Amazon Fashion,Amazon Essentials,189.82,189.82,5.0,8376,906,True,False,False,True,,,,,,
B36962261,A71883966,Amazon Essentials Difference X307,Prime Video,Kids,Amazon Essentials,19.84,19.84,3.6,4011,879,True,False,False,True,SD,True,,,,
B31092387,A36971360,Watson Itself V900,Books & Kindle,Audiobooks,Watson,20.69,20.69,3.7,9677,87,True,False,False,True,,,,,,
B66664972,A80914857,Amazon Essentials Hair Y108,Prime Video,Movies,Amazon Essentials,12.33,12.33,4.5,55,723,True,True,False,True,4K,False,,,,
B23331647,A45303253,Green Seem P852,Home & Kitchen,Smart Home,Green,889.31,889.31,4.4,2603,346,True,False,False,True,,,,,,
B74376241,A77717478,Amazon Basics Approach E527,Amazon Basics,Office Products,Amazon Basics,112.4,101.16,3.9,8037,975,False,False,False,True,,,,,,
B92775831,A30585475,Amazon Basics Idea W399,Fashion,Amazon Fashion,Amazon Basics,312.17,312.17,3.8,1538,135,True,False,False,True,,,,,,
B84282016,A46411414,Amazon Basics Computer G542,Amazon Basics,Home Essentials,Amazon Basics,95.73,95.73,4.5,175,838,True,False,False,False,,,,,,
B79900072,A68331266,Amazon Essentials Develop F892,Fashion,Luxury Stores,Amazon Essentials,139.79,139.79,4.8,4675,760,True,False,False,False,,,,,,
B13631278,A42830691,Amazon Essentials Than Z900,Amazon Fresh,Pantry,Amazon Essentials,14.12,12.71,4.7,7786,492,False,False,False,True,,,,,False,False
B11721416,A49367820,Amazon Basics Those S804,Prime Video,Prime Originals,Amazon Basics,24.72,24.72,3.7,4048,498,True,False,False,True,4K,False,,,,
B49187071,A52422039,Amazon Basics During T332,Prime Video,Kids,Amazon Basics,22.72,22.72,4.4,6087,159,False,False,False,True,SD,False,,,,
B48197786,A82740657,Amazon Essentials Evidence W760,Amazon Fresh,Snacks,Amazon Essentials,166.82,166.82,4.4,1806,303,True,False,False,True,,,,,True,False
B34695923,A48945556,Williams Population W882,Prime Video,Movies,Williams,14.2,14.2,4.9,1498,785,True,False,True,True,HD,True,,,,
B43850961,A97100864,Amazon Essentials Create Y764,Electronics,Computers,Amazon Essentials,831.4,831.4,3.6,6937,748,True,False,False,False,,,12.0,True,,
B33951787,A94073490,Amazon Essentials Face I347,Home & Kitchen,Smart Home,Amazon Essentials,109.28,109.28,3.8,5010,705,True,True,False,True,,,,,,
B51434885,A19366005,Amazon Basics Ten V254,Electronics,Smart Home,Amazon Basics,1271.36,1271.36,5.0,4305,655,True,True,False,False,,,12.0,False,,
B57151154,A76482417,Amazon Essentials Toward T178,Fashion,Jewelry,Amazon Essentials,344.33,344.33,4.0,86,724,True,False,False,True,,,,,,
B18079334,A68357964,Amazon Essentials Bag X149,Fashion,Luxury Stores,Amazon Essentials,91.1,81.99,3.6,5166,853,True,False,False,False,,,,,,
B30625026,A70080057,Moore-Nash Concern P498,Home & Kitchen,Furniture,Moore-Nash,969.47,969.47,4.1,5939,83,True,False,False,True,,,,,,
B34545554,A96035153,Amazon Essentials Never M433,Prime Video,TV Shows,Amazon Essentials,24.85,22.37,4.7,6717,386,True,False,False,True,4K,False,,,,
B82005418,A89496907,"Parks, Decision Z417",Amazon Basics,Electronics,"Parks,",6.87,6.87,4.8,976,799,True,False,False,True,,,,,,
B59558336,A65801717,Amazon Essentials Wrong G500,Fashion,Amazon Fashion,Amazon Essentials,107.09,107.09,4.0,9213,331,True,True,False,True,,,,,,
B10214426,A62492246,Amazon Basics Raise C714,Amazon Basics,Home Essentials,Amazon Basics,100.4,100.4,4.2,8349,159,True,False,False,True,,,,,,
B98310917,A58185069,Amazon Essentials Realize H430,Amazon Fresh,Fresh Produce,Amazon Essentials,107.51,107.51,4.8,9892,832,True,False,False,False,,,,,True,True
B20334520,A72921393,Amazon Essentials Really I952,Prime Video,Movies,Amazon Essentials,14.49,13.04,3.9,6488,544,True,False,False,True,4K,True,,,,
B15390790,A90802325,Amazon Basics Me A158,Amazon Basics,Electronics,Amazon Basics,68.15,68.15,4.0,7479,539,True,False,False,True,,,,,,
B19548429,A18094449,Rice-Davis Scene R328,Fashion,Shoes,Rice-Davis,172.1,172.1,3.8,2934,18,False,False,False,True,,,,,,
B94536261,A52453007,Amazon Basics Old Z447,Home & Kitchen,Smart Home,Amazon Basics,998.0,998.0,4.3,9331,263,True,True,False,True,,,,,,
B91910440,A52174593,Harrison Own A615,Fashion,Luxury Stores,Harrison,352.95,352.95,3.8,9713,150,True,False,False,True,,,,,,
B56492491,A94561291,Weaver-Anthony Happy S482,Amazon Fresh,Pantry,Weaver-Anthony,112.69,112.69,3.9,6405,842,False,False,False,True,,,,,True,False
B89462240,A34451777,Thompson-Sanders Decade X956,Home & Kitchen,Smart Home,Thompson-Sanders,964.6,964.6,3.6,8993,250,True,False,False,True,,,,,,
B29871909,A42062537,Amazon Basics Best U303,Electronics,Gaming,Amazon Basics,1108.11,1108.11,4.9,6686,88,True,False,False,False,,,24.0,False,,
B47365860,A48773908,Amazon Basics Parent V743,Books & Kindle,Prime Reading,Amazon Basics,57.21,51.49,4.1,6936,492,True,False,False,True,,,,,,
B32535970,A10580765,Amazon Basics More W882,Amazon Basics,Office Products,Amazon Basics,87.65,78.89,4.8,5908,218,True,False,False,True,,,,,,
B60070547,A46283514,Jenkins-Goodman Edge O395,Books & Kindle,Kindle eBooks,Jenkins-Goodman,57.18,57.18,3.6,7726,366,True,False,False,True,,,,,,
B94982874,A41118029,Amazon Basics Road J409,Books & Kindle,Textbooks,Amazon Basics,38.32,38.32,3.7,6346,484,False,False,False,True,,,,,,
B35054776,A21380032,Amazon Essentials Age F442,Electronics,Phones & Accessories,Amazon Essentials,1627.88,1627.88,4.5,6471,181,True,False,False,False,,,36.0,True,,
B75727354,A72486779,Amazon Essentials Bring F448,Amazon Basics,Electronics,Amazon Essentials,8.23,8.23,3.7,751,631,False,False,False,True,,,,,,
B51689821,A20114163,"Davis, Nature C914",Amazon Fresh,Fresh Produce,"Davis,",43.22,43.22,3.7,4272,114,True,False,True,True,,,,,True,False
B90435816,A79221653,Horne Capital A789,Amazon Basics,Pet Supplies,Horne,149.65,149.65,3.7,1225,710,True,False,False,True,,,,,,
B71431392,A38484547,Amazon Basics Travel F759,Electronics,Phones & Accessories,Amazon Basics,710.4,639.36,4.9,527,395,True,False,False,True,,,24.0,True,,
B48906754,A17882184,Amazon Basics Lot Z338,Fashion,Shoes,Amazon Basics,357.23,357.23,3.7,3153,685,False,False,False,True,,,,,,
B14496624,A40536837,Amazon Basics Dog J547,Amazon Fresh,Pantry,Amazon Basics,134.04,134.04,4.1,1743,360,True,False,False,True,,,,,True,False
B14404168,A87691382,Amazon Essentials Study M497,Amazon Basics,Fitness,Amazon Essentials,52.1,52.1,3.8,9270,184,True,True,False,True,,,,,,
B26793357,A16921155,Amazon Basics Try O100,Amazon Basics,Home Essentials,Amazon Basics,99.31,89.38,4.6,8975,478,True,False,False,True,,,,,,
B33109055,A93143774,"Knight, Cover Q282",Prime Video,Prime Originals,"Knight,",9.94,8.95,4.3,4996,809,True,False,False,True,4K,True,,,,
B83095890,A46490612,Amazon Basics Continue Y540,Home & Kitchen,Storage,Amazon Basics,839.11,839.11,4.9,710,826,True,False,False,True,,,,,,
B29559812,A96294598,"Smith, Interview T525",Prime Video,Documentary,"Smith,",8.77,7.89,4.0,6456,513,False,False,False,True,HD,True,,,,
B45274520,A54782012,Amazon Essentials Surface T860,Prime Video,Movies,Amazon Essentials,23.6,21.24,3.8,8755,503,False,False,False,True,SD,False,,,,
B60971967,A61827514,Amazon Essentials Sing N381,Amazon Basics,Fitness,Amazon Essentials,76.17,76.17,4.8,3897,486,True,False,False,False,,,,,,
B79585571,A87694279,"Turner, Direction N881",Amazon Fresh,Pantry,"Turner,",141.44,141.44,4.9,5357,537,True,False,False,False,,,,,True,True
B47250603,A46134500,Baker Per Y389,Amazon Basics,Fitness,Baker,27.93,27.93,4.9,4769,296,False,False,False,True,,,,,,
B66896588,A10248090,Amazon Essentials Page X492,Fashion,Luxury Stores,Amazon Essentials,351.91,351.91,4.5,2482,585,True,False,False,False,,,,,,
B92825124,A81140887,Amazon Basics Window M907,Amazon Basics,Electronics,Amazon Basics,30.83,30.83,4.2,4138,109,True,False,False,True,,,,,,
B92820088,A51373890,"Carson, Join S246",Electronics,Computers,"Carson,",1061.97,1061.97,3.7,4881,445,True,False,False,True,,,24.0,True,,
B90664114,A71072955,"Martin, Player B727",Amazon Basics,Fitness,"Martin,",46.54,46.54,3.6,6843,413,True,False,False,False,,,,,,
B35736514,A48175720,"Gomez, Process C452",Home & Kitchen,Smart Home,"Gomez,",203.69,203.69,4.2,766,440,True,False,False,True,,,,,,
B12392544,A35675414,Amazon Basics How B136,Books & Kindle,Kindle eBooks,Amazon Basics,92.09,92.09,4.1,7806,810,True,False,False,True,,,,,,
B40998236,A35992040,Amazon Basics Company K882,Electronics,Computers,Amazon Basics,1747.62,1747.62,4.7,3670,864,True,False,False,True,,,36.0,True,,
B35438653,A36430492,Amazon Basics Foot F324,Home & Kitchen,Furniture,Amazon Basics,69.89,62.9,3.9,8429,694,False,False,False,True,,,,,,
B18598946,A98636546,Amazon Basics Indicate Z543,Fashion,Luxury Stores,Amazon Basics,21.0,21.0,4.6,6380,660,True,False,False,True,,,,,,
B79274013,A79248161,Amazon Essentials Vote D181,Electronics,Phones & Accessories,Amazon Essentials,1602.53,1442.28,4.0,4799,940,False,False,False,True,,,24.0,False,,
B97397474,A70682395,Amazon Essentials Address E552,Fashion,Athletic Wear,Amazon Essentials,95.68,95.68,3.8,2280,93,False,False,False,True,,,,,,
B82720827,A96753412,Amazon Basics Move A805,Prime Video,Documentary,Amazon Basics,22.26,20.03,4.7,5740,36,False,False,False,True,HD,False,,,,
B55303169,A16059804,Amazon Basics Factor S813,Prime Video,Documentary,Amazon Basics,9.63,9.63,4.7,75,178,False,False,False,False,4K,True,,,,
B86562055,A77118983,Amazon Basics My Z506,Prime Video,Documentary,Amazon Basics,29.46,26.51,4.4,5272,362,True,False,False,True,4K,False,,,,
B54926329,A45409924,Amazon Basics Sign M604,Amazon Fresh,Snacks,Amazon Basics,122.41,122.41,3.8,8510,591,True,False,False,False,,,,,True,True
B36187546,A78701784,"Thomas, Family I372",Amazon Fresh,Meat & Seafood,"Thomas,",56.57,50.91,4.5,8331,581,True,False,False,True,,,,,True,False
B99683264,A77787763,Amazon Basics Successful S452,Amazon Fresh,Meat & Seafood,Amazon Basics,98.94,89.05,4.8,3682,35,True,False,False,True,,,,,True,False
B90082399,A12203367,Amazon Basics Focus S128,Prime Video,Prime Originals,Amazon Basics,29.1,26.19,4.9,2126,834,True,False,False,True,SD,True,,,,
B79792063,A56889703,Amazon Essentials Themselves S187,Electronics,Amazon Devices,Amazon Essentials,1366.93,1230.24,3.9,1395,803,True,False,False,True,,,24.0,True,,
B46534773,A65752393,"Oneal, Receive W693",Home & Kitchen,Furniture,"Oneal,",199.36,199.36,4.0,3249,791,True,False,False,True,,,,,,
B24040131,A91342476,Amazon Essentials Political O727,Fashion,Jewelry,Amazon Essentials,169.19,169.19,4.1,8815,856,True,False,False,True,,,,,,
B30820975,A79244068,Amazon Essentials Message I944,Electronics,Amazon Devices,Amazon Essentials,464.5,464.5,4.9,6724,858,True,False,False,False,,,12.0,True,,
B24502461,A39396857,Amazon Basics South I389,Amazon Fresh,Snacks,Amazon Basics,134.27,134.27,5.0,4575,253,True,False,False,False,,,,,False,False
B30269931,A61838585,"Mata, Result H657",Fashion,Luxury Stores,"Mata,",472.84,425.56,4.3,8662,211,True,False,False,True,,,,,,
B64291895,A67807135,"Jones, Buy O284",Electronics,Smart Home,"Jones,",1689.8,1520.82,3.6,3430,592,True,False,False,True,,,12.0,False,,
B62599311,A59303876,Amazon Basics Music L326,Prime Video,Movies,Amazon Basics,4.42,4.42,4.0,3455,299,True,False,False,True,HD,True,,,,
B68137244,A60111658,Amazon Essentials Every E703,Home & Kitchen,Smart Home,Amazon Essentials,650.93,585.84,5.0,2633,732,False,False,False,False,,,,,,
B47106434,A60363120,Amazon Essentials Policy K571,Amazon Fresh,Fresh Produce,Amazon Essentials,114.59,103.13,4.4,6845,76,True,False,False,False,,,,,False,False
B32728032,A13627014,Barber Look F805,Books & Kindle,Paperbacks,Barber,92.65,83.39,4.5,1191,739,True,False,False,False,,,,,,
B26506599,A39890219,Amazon Essentials Move B263,Home & Kitchen,Smart Home,Amazon Essentials,644.53,580.08,4.6,5582,751,True,False,False,True,,,,,,
B85791495,A25954609,Amazon Basics Law L641,Books & Kindle,Audiobooks,Amazon Basics,57.71,57.71,3.9,3690,839,True,False,False,True,,,,,,
B49689148,A84287867,Amazon Essentials Draw J316,Amazon Basics,Electronics,Amazon Essentials,54.35,54.35,3.5,8300,948,True,False,False,True,,,,,,
B59216083,A99084929,Smith Great D638,Amazon Fresh,Fresh Produce,Smith,46.66,46.66,4.6,422,194,True,True,False,False,,,,,True,True
B49623684,A63890637,Gill Listen F348,Electronics,Computers,Gill,1296.88,1296.88,4.6,6094,837,True,False,False,True,,,24.0,False,,
B62319829,A41111293,"Powell, Officer O540",Electronics,Gaming,"Powell,",1577.58,1577.58,4.8,3152,754,True,False,False,True,,,36.0,False,,
B90733007,A99412244,Amazon Basics Seek F866,Amazon Basics,Electronics,Amazon Basics,69.99,69.99,4.6,2376,409,True,False,False,True,,,,,,
B26755555,A36739759,Amazon Essentials Study S318,Prime Video,Prime Originals,Amazon Essentials,6.95,6.95,4.1,2788,655,True,False,False,True,4K,True,,,,
B26917922,A44212236,Amazon Essentials From L644,Amazon Fresh,Meat & Seafood,Amazon Essentials,22.53,20.28,4.7,4799,633,False,False,False,False,,,,,True,True
B13748879,A53324907,Amazon Essentials Recent Q108,Amazon Basics,Home Essentials,Amazon Essentials,125.42,112.88,4.1,1017,184,True,False,False,True,,,,,,
B39637479,A63810620,"Rojas, Enough Z517",Amazon Fresh,Snacks,"Rojas,",111.13,100.02,4.5,4351,920,True,False,False,True,,,,,True,True
B91072000,A26159134,Amazon Essentials Try R670,Prime Video,Movies,Amazon Essentials,27.48,27.48,4.8,598,144,False,False,False,True,HD,False,,,,
B80652671,A88932084,Amazon Basics Throw B503,Books & Kindle,Audiobooks,Amazon Basics,12.67,11.4,3.6,4477,97,True,False,False,True,,,,,,
B99809588,A34885171,Amazon Basics Star T955,Electronics,Amazon Devices,Amazon Basics,670.91,670.91,3.7,8557,98,True,False,False,True,,,36.0,False,,
B30568642,A70998942,Brown-Anthony Really E479,Prime Video,TV Shows,Brown-Anthony,21.58,21.58,4.4,7661,833,False,False,False,True,4K,True,,,,
B81178602,A64689650,Amazon Basics Drop E885,Amazon Fresh,Fresh Produce,Amazon Basics,195.45,195.45,4.3,7961,637,True,False,True,False,,,,,True,True
B22143309,A25657490,Amazon Basics Purpose Y136,Amazon Fresh,Snacks,Amazon Basics,142.03,142.03,4.1,2696,959,True,False,False,False,,,,,True,False
